origintime,latitude,longitude,depth,magnitude
2020-05-09T01:08:07.200000Z,18.127,-66.955,8.3,3.3
2020-05-09T02:01:41.000000Z,18.116,-66.943,8.9,3.0
2020-05-09T02:17:36.700000Z,18.128,-66.956,8.3,2.8
2020-05-09T05:59:15.400000Z,18.118,-66.835,17,3.2
2020-05-09T09:10:58.200000Z,18.634,-71.499,13.2,1.7
2020-05-09T16:47:38.500000Z,18.87,-70.424,79.4,2.5
2020-05-09T18:58:44.400000Z,18.045,-66.856,22.1,2.6
2020-05-10T02:51:15.800000Z,18.277,-71.746,46.9,1.5
2020-05-10T05:03:05.900000Z,18.078,-66.905,24.8,3.6
2020-05-10T07:59:11.800000Z,17.961,-66.897,23.8,2.9
2020-05-10T09:03:07.000000Z,18.144,-66.951,8.3,3.0
2020-05-10T13:20:42.200000Z,18.115,-66.82,17.5,2.9
2020-05-10T17:05:06.900000Z,18.067,-66.86,23.2,3.0
2020-05-10T20:08:06.300000Z,18.106,-66.946,9,2.9
2020-05-10T21:10:34.500000Z,18.599,-70.396,0,2.3
2020-05-11T02:00:45.100000Z,18.038,-66.864,21.7,2.8
2020-05-11T02:14:30.200000Z,19.569,-70.468,21,1.9
2020-05-11T04:16:16.100000Z,18.773,-69.712,102,4.0
2020-05-11T05:18:53.400000Z,19.071,-67.602,15.1,3.6
2020-05-11T07:48:23.900000Z,18.07,-66.718,14.7,3.6
2020-05-11T08:53:27.800000Z,18.065,-66.865,22.8,2.9
2020-05-11T11:56:21.900000Z,18.337,-69.231,134,2.9
2020-05-11T16:17:53.200000Z,18.653,-70.549,18.7,2.4
2020-05-12T05:31:30.700000Z,18.105,-66.823,16.6,2.8
2020-05-12T11:29:53.100000Z,18.058,-66.908,22.2,3.4
2020-05-12T11:41:13.800000Z,19.785,-70.807,7.7,1.9
2020-05-12T23:46:15.800000Z,19.048,-67.541,21.6,3.1
2020-05-13T01:11:34.000000Z,18.9,-70.301,153,2.3
2020-05-13T02:08:32.800000Z,18.355,-71.989,4.9,1.4
2020-05-13T02:10:15.500000Z,18.666,-71.654,6.2,1.4
2020-05-13T02:57:01.500000Z,18.057,-66.911,22.1,3.0
2020-05-13T03:08:23.800000Z,18.112,-66.948,23.8,3.4
2020-05-13T16:55:08.600000Z,18.13,-66.926,10,3.3
2020-05-13T18:00:13.200000Z,17.9,-66.598,7.8,3.3
2020-05-13T20:21:41.000000Z,18.662,-71.637,7.1,1.7
2020-05-13T22:16:30.000000Z,17.922,-66.605,9,3.3
2020-05-13T22:59:56.900000Z,17.891,-66.586,6.2,3.7
2020-05-14T00:32:06.300000Z,18.078,-66.716,15.4,2.8
2020-05-14T02:11:49.800000Z,18.712,-73.797,25,2.5
2020-05-14T02:59:35.700000Z,18.647,-71.62,6.9,1.5
2020-05-14T04:26:16.600000Z,19.776,-71.181,15.6,1.6
2020-05-14T04:38:01.600000Z,19.767,-71.199,14.9,1.9
2020-05-14T04:57:18.800000Z,19.874,-71.149,24.2,2.6
2020-05-14T05:02:27.700000Z,19.839,-71.048,20.9,2.0
2020-05-14T05:05:20.100000Z,19.872,-71.176,24.6,2.0
2020-05-14T05:47:09.800000Z,19.806,-71.147,15.2,3.8
2020-05-14T05:49:12.900000Z,19.822,-71.17,23.2,2.8
2020-05-14T05:54:21.900000Z,19.696,-71.231,0,2.1
2020-05-14T06:03:40.400000Z,19.775,-71.16,15.5,2.2
2020-05-14T06:21:00.600000Z,19.712,-71.205,4.5,2.0
2020-05-14T06:33:23.200000Z,19.786,-71.016,14.4,1.6
2020-05-14T06:35:50.000000Z,19.787,-71.261,19.5,1.6
2020-05-14T06:45:28.200000Z,19.735,-71.177,4.4,3.0
2020-05-14T06:55:55.200000Z,19.71,-71.207,5,2.0
2020-05-14T06:59:19.700000Z,19.775,-71.185,13.7,1.7
2020-05-14T07:11:38.400000Z,19.721,-71.22,0,1.8
2020-05-14T07:47:34.500000Z,19.701,-71.203,0,1.8
2020-05-14T08:11:10.000000Z,19.771,-71.175,15.7,1.9
2020-05-14T08:19:15.000000Z,19.766,-71.21,14,1.7
2020-05-14T08:29:16.200000Z,19.77,-71.196,15.4,1.6
2020-05-14T08:34:10.600000Z,19.774,-71.248,13.9,1.7
2020-05-14T09:27:48.300000Z,19.765,-71.223,14,1.7
2020-05-14T09:37:32.900000Z,19.764,-71.208,14.2,1.9
2020-05-14T10:49:04.200000Z,18.193,-68.928,167,3.4
2020-05-14T10:54:11.200000Z,19.726,-71.064,5.1,1.9
2020-05-14T12:33:11.400000Z,19.732,-71.059,4.7,2.3
2020-05-14T14:24:52.500000Z,19.745,-71.16,4.8,3.5
2020-05-14T15:46:06.700000Z,18.091,-66.765,17.1,3.2
2020-05-14T18:35:14.700000Z,19.795,-71.152,18,3.1
2020-05-14T18:38:00.500000Z,19.795,-71.159,18,2.8
2020-05-14T18:50:40.500000Z,19.818,-71.157,21.5,2.5
2020-05-14T19:00:25.300000Z,19.845,-71.207,22.7,2.1
2020-05-14T19:26:31.700000Z,18.096,-66.955,8.6,3.2
2020-05-14T21:03:58.500000Z,19.809,-71.168,20,4.8
2020-05-14T21:11:47.300000Z,18.054,-66.851,22,3.4
2020-05-14T21:40:10.700000Z,19.823,-71.189,22.2,2.5
2020-05-14T21:44:42.200000Z,19.818,-71.137,23.1,2.3
2020-05-14T21:49:26.600000Z,19.81,-71.022,14.9,1.9
2020-05-14T21:54:59.000000Z,19.804,-71.163,18.3,3.4
2020-05-14T22:01:31.900000Z,19.781,-71.222,14.5,2.0
2020-05-14T22:29:54.100000Z,19.831,-71.211,21.9,2.0
2020-05-14T22:37:04.000000Z,19.789,-71.198,16.7,2.5
2020-05-14T22:41:33.000000Z,19.817,-71.164,21.1,2.7
2020-05-15T00:19:31.700000Z,19.778,-71.144,17.4,1.8
2020-05-15T01:26:51.300000Z,19.706,-71.2,0,2.1
2020-05-15T02:17:30.400000Z,19.748,-71.072,9.3,2.1
2020-05-15T03:00:45.100000Z,19.753,-71.2,14.1,1.9
2020-05-15T03:27:17.400000Z,19.811,-71.169,20.3,2.9
2020-05-15T03:41:29.900000Z,20.169,-70.733,20,2.3
2020-05-15T04:10:40.400000Z,19.631,-70.391,9.3,3.5
2020-05-15T05:08:03.900000Z,19.725,-71.096,6,1.9
2020-05-15T06:33:45.000000Z,19.591,-70.38,13.6,2.5
2020-05-15T06:50:02.300000Z,19.714,-71.232,0,2.3
2020-05-15T06:55:03.500000Z,19.704,-71.136,0,1.6
2020-05-15T09:38:05.600000Z,18.229,-71.764,48.2,1.7
2020-05-15T09:39:27.200000Z,19.794,-71.155,16,2.7
2020-05-15T10:57:31.400000Z,19.788,-71.164,16.5,3.2
2020-05-15T11:51:49.300000Z,19.342,-71.247,14.2,2.8
2020-05-15T11:52:10.700000Z,19.344,-71.243,14.4,2.9
2020-05-15T12:49:14.800000Z,19.718,-71.161,5.2,2.3
2020-05-15T14:07:45.700000Z,18.097,-66.784,17,3.2
2020-05-15T15:07:55.500000Z,19.768,-70.956,0,2.2
2020-05-15T18:31:31.300000Z,18.679,-69.451,101,4.0
2020-05-15T20:16:05.400000Z,19.79,-71.176,16.6,2.9
2020-05-15T20:54:39.300000Z,18.103,-66.994,7.8,3.5
2020-05-15T21:10:22.300000Z,18.611,-71.47,18,1.8
2020-05-15T23:24:33.300000Z,19.797,-71.15,16.6,3.4
2020-05-15T23:28:32.700000Z,19.742,-71.21,7.9,2.3
2020-05-15T23:49:10.700000Z,19.715,-71.197,0.1,2.2
2020-05-16T03:14:39.400000Z,17.984,-71.319,29.4,2.2
2020-05-16T04:09:11.400000Z,18.046,-66.859,22.1,4.4
2020-05-16T04:38:11.700000Z,19.318,-71.209,21.6,1.9
2020-05-16T08:16:23.700000Z,18.083,-66.752,15.9,3.8
2020-05-16T10:10:40.400000Z,18.049,-66.861,22.1,3.2
2020-05-16T16:54:40.700000Z,19.339,-71.27,13,2.8
2020-05-16T20:18:53.900000Z,18.115,-67.017,7.3,3.3
2020-05-16T21:52:42.000000Z,18.136,-66.957,8.3,3.1
2020-05-17T02:57:55.700000Z,18.032,-66.952,21.5,3.1
2020-05-17T05:17:14.400000Z,18.639,-69.715,124,2.8
2020-05-17T05:22:11.700000Z,19.731,-71.177,4.9,1.6
2020-05-17T06:06:08.100000Z,17.895,-66.988,19.2,2.9
2020-05-17T06:36:20.600000Z,18.142,-66.974,8.3,3.1
2020-05-17T07:57:43.500000Z,18.113,-66.844,16.2,2.9
2020-05-17T12:36:03.900000Z,18.111,-66.925,9.9,2.6
2020-05-17T12:41:38.700000Z,19.841,-71.181,26.8,2.0
2020-05-17T20:47:11.200000Z,20.003,-76.734,65,4.5
2020-05-18T01:01:29.000000Z,19.795,-71.191,16.6,2.2
2020-05-18T04:02:43.300000Z,18.044,-66.846,22.1,3.3
2020-05-18T04:40:19.700000Z,19.815,-69.959,18.4,2.4
2020-05-18T06:39:05.100000Z,17.676,-71.925,8.6,2.2
2020-05-18T06:45:35.400000Z,19.829,-71.119,22.1,1.7
2020-05-18T08:02:43.600000Z,18.745,-69.392,86.6,2.8
2020-05-18T10:59:55.600000Z,19.804,-71.167,19.7,3.0
2020-05-18T11:03:38.000000Z,19.83,-71.136,22.5,1.8
2020-05-18T11:12:05.300000Z,19.552,-69.724,25,3.0
2020-05-18T14:53:22.800000Z,19.752,-71.185,14.1,2.0
2020-05-18T18:30:13.700000Z,19.8,-71.016,14.6,2.1
2020-05-18T19:16:27.400000Z,19.731,-71.047,0,2.2
2020-05-18T22:26:41.700000Z,18.889,-70.644,124,2.3
2020-05-19T00:23:18.000000Z,19.813,-71.015,17,1.6
2020-05-19T01:14:32.700000Z,18.141,-71.353,20.9,2.5
2020-05-19T01:19:37.800000Z,18.133,-71.371,18.6,3.0
2020-05-19T05:15:37.600000Z,17.864,-66.618,6.8,3.4
2020-05-19T05:29:37.900000Z,19.775,-71.203,17.2,2.1
2020-05-19T05:35:54.000000Z,19.792,-71.211,17.6,2.4
2020-05-19T06:10:56.300000Z,19.826,-71.213,22.7,1.8
2020-05-19T08:46:18.300000Z,19.788,-71.154,17.4,2.5
2020-05-19T11:06:57.300000Z,17.902,-66.626,7.8,2.9
2020-05-19T19:34:12.000000Z,17.994,-68.9,164,3.1
2020-05-20T00:03:31.200000Z,18.035,-66.74,14.2,2.8
2020-05-20T03:22:14.400000Z,19.816,-71.157,17,4.2
2020-05-20T03:35:58.500000Z,19.752,-71.048,3.9,1.7
2020-05-20T05:19:51.400000Z,19.79,-71.205,15.7,1.9
2020-05-20T06:16:31.600000Z,19.718,-71.196,0,1.9
2020-05-20T06:31:14.000000Z,19.716,-71.21,0,1.7
2020-05-20T07:41:27.100000Z,19.711,-70.546,22.3,2.0
2020-05-20T08:15:55.700000Z,18.273,-68.951,112,2.6
2020-05-20T09:03:43.400000Z,18.837,-70.4,98.9,2.3
2020-05-20T09:15:09.500000Z,19.785,-71.05,12.9,1.9
2020-05-20T09:25:06.200000Z,19.793,-71.048,13,1.7
2020-05-20T11:59:52.000000Z,18.981,-69.968,85.2,3.8
2020-05-20T14:41:37.400000Z,18.358,-71.45,6.7,2.2
2020-05-20T20:24:45.900000Z,18.097,-66.764,17.1,2.9
2020-05-20T20:36:52.700000Z,17.832,-66.914,21.1,2.6
2020-05-20T21:51:52.400000Z,20.129,-70.742,30.7,2.3
2020-05-20T23:25:24.500000Z,18.621,-69.496,90,2.6
2020-05-20T23:42:19.400000Z,18.12,-66.985,7.9,3.0
2020-05-21T03:38:20.600000Z,17.896,-66.89,25.7,2.5
2020-05-21T05:08:42.800000Z,19.413,-67.928,35.9,3.4
2020-05-21T06:40:28.000000Z,19.363,-69.155,8.4,2.6
2020-05-21T07:45:28.300000Z,20.454,-72.0,63.3,2.3
2020-05-21T08:39:02.000000Z,18.078,-66.649,14.7,2.9
2020-05-21T09:38:13.600000Z,19.927,-76.715,34.8,3.7
2020-05-21T11:21:00.500000Z,19.05,-71.583,2.4,1.9
2020-05-21T20:22:05.100000Z,18.06,-66.739,23,2.8
2020-05-21T22:02:37.800000Z,18.952,-67.762,42.2,2.9
2020-05-21T23:12:12.200000Z,18.563,-70.923,25.7,1.7
2020-05-21T23:59:06.100000Z,18.067,-66.742,9,3.8
2020-05-22T03:00:34.500000Z,19.803,-71.029,13.7,1.7
2020-05-22T03:17:26.300000Z,19.738,-71.018,3.6,1.5
2020-05-22T03:38:10.600000Z,18.741,-70.331,86.1,2.0
2020-05-22T04:35:43.700000Z,19.796,-71.088,17.3,1.6
2020-05-22T06:25:28.200000Z,19.834,-71.203,23.1,2.0
2020-05-22T06:29:40.900000Z,18.251,-71.779,26.3,2.1
2020-05-22T06:42:40.300000Z,19.823,-71.201,22.6,1.6
2020-05-22T06:45:14.700000Z,19.746,-71.008,2.8,1.6
2020-05-22T08:04:36.600000Z,19.188,-69.925,28.4,2.3
2020-05-22T08:27:55.400000Z,17.893,-66.945,25.1,2.6
2020-05-22T09:47:43.500000Z,17.815,-66.921,1.3,2.9
2020-05-22T10:56:46.500000Z,18.678,-71.672,12.3,2.0
2020-05-22T16:24:18.200000Z,17.85,-68.311,117,3.1
2020-05-22T16:32:42.300000Z,19.525,-70.843,27.4,1.7
2020-05-22T16:52:15.000000Z,19.797,-70.252,18.3,2.6
2020-05-22T17:59:08.400000Z,19.431,-70.23,12.8,2.6
2020-05-22T22:53:18.800000Z,19.764,-71.231,14,2.0
2020-05-23T02:01:18.400000Z,19.61,-71.148,28.4,1.9
2020-05-23T02:24:09.400000Z,18.018,-66.9,27.7,2.8
2020-05-23T03:20:19.500000Z,18.122,-68.031,74.9,3.8
2020-05-23T03:24:12.800000Z,18.5,-72.112,0,1.9
2020-05-23T04:28:57.200000Z,18.047,-66.901,28.5,2.5
2020-05-23T10:00:01.500000Z,18.065,-66.871,22.7,3.0
2020-05-23T11:18:35.200000Z,18.044,-66.86,22.1,3.2
2020-05-23T11:38:37.200000Z,18.354,-71.723,6.5,1.7
2020-05-23T11:52:41.600000Z,18.031,-66.95,21.2,3.0
2020-05-23T12:46:37.500000Z,18.221,-71.24,17.9,1.9
2020-05-23T18:39:26.800000Z,18.122,-66.986,7.9,3.1
2020-05-23T21:47:36.500000Z,17.933,-64.613,41.7,4.1
2020-05-23T22:24:10.600000Z,18.035,-66.887,22,3.1
2020-05-24T00:12:07.300000Z,18.104,-66.828,16.1,2.4
2020-05-24T01:33:43.600000Z,18.087,-66.905,24.5,3.6
2020-05-24T06:30:15.600000Z,18.076,-66.891,24.4,3.0
2020-05-24T11:43:06.800000Z,18.97,-67.702,22.7,3.2
2020-05-24T11:48:15.200000Z,18.306,-71.321,20.5,3.5
2020-05-24T11:51:20.600000Z,18.113,-66.836,16.5,2.9
2020-05-24T11:56:30.400000Z,18.311,-71.229,14.8,2.1
2020-05-24T12:40:12.600000Z,18.358,-71.227,9,2.6
2020-05-24T13:09:55.200000Z,18.32,-71.27,11.1,3.3
2020-05-24T17:21:14.000000Z,18.265,-71.309,20.6,2.3
2020-05-24T18:59:34.500000Z,18.296,-71.262,14.4,2.3
2020-05-24T22:28:14.800000Z,18.112,-66.765,18.8,2.8
2020-05-25T00:47:20.300000Z,18.106,-66.801,17.3,2.7
2020-05-25T01:46:36.000000Z,18.264,-71.304,22.1,1.7
2020-05-25T02:31:21.900000Z,18.826,-70.258,94.8,2.5
2020-05-25T05:16:06.200000Z,18.327,-72.005,20.4,2.3
2020-05-25T05:33:23.700000Z,18.323,-72.002,20.5,1.8
2020-05-25T08:07:34.100000Z,17.978,-66.797,18.4,2.7
2020-05-25T08:30:53.600000Z,18.25,-71.321,21.8,1.4
2020-05-25T19:30:40.500000Z,18.047,-66.866,22.1,3.4
2020-05-25T19:35:05.600000Z,18.106,-66.799,17.5,2.7
2020-05-25T22:36:30.600000Z,18.172,-70.632,36.6,2.1
2020-05-25T23:04:40.300000Z,18.122,-66.843,16.8,3.4
2020-05-25T23:52:49.100000Z,18.022,-66.874,26.6,2.9
2020-05-26T04:45:21.100000Z,18.252,-71.318,22.9,1.5
2020-05-26T05:12:05.100000Z,17.859,-73.208,44,2.5
2020-05-26T05:50:36.000000Z,18.112,-66.904,26.1,3.0
2020-05-26T05:59:02.800000Z,17.83,-66.919,21.8,2.8
2020-05-26T07:33:23.400000Z,18.079,-66.899,23.7,3.8
2020-05-26T08:14:53.300000Z,18.128,-66.973,8,2.6
2020-05-26T14:26:43.200000Z,19.075,-69.457,16.2,3.1
2020-05-26T16:56:06.600000Z,18.234,-71.542,6.3,2.6
2020-05-26T17:48:03.200000Z,19.213,-68.131,10.1,3.0
2020-05-26T22:05:02.700000Z,18.039,-66.858,21.8,2.8
2020-05-26T22:32:52.200000Z,18.199,-71.593,1.7,1.3
2020-05-26T23:04:07.500000Z,18.1,-66.85,15.2,2.8
2020-05-27T00:39:43.500000Z,19.791,-71.22,16.4,2.6
2020-05-27T00:43:15.900000Z,19.832,-71.193,21.4,2.2
2020-05-27T00:50:28.300000Z,19.754,-71.033,3.7,1.9
2020-05-27T01:30:13.200000Z,18.417,-71.325,19.4,2.6
2020-05-27T02:41:12.200000Z,18.107,-66.831,16.3,3.1
2020-05-27T05:20:52.400000Z,18.075,-66.81,13.8,2.8
2020-05-27T07:49:16.200000Z,19.083,-68.13,15.2,2.9
2020-05-27T08:30:04.700000Z,19.028,-68.009,9,2.1
2020-05-27T08:48:24.600000Z,19.733,-70.934,8.9,1.9
2020-05-27T09:14:03.900000Z,19.795,-71.089,16.1,1.7
2020-05-27T09:20:31.000000Z,18.08,-66.896,24,2.9
2020-05-27T13:08:50.800000Z,19.485,-70.401,0,2.1
2020-05-27T17:14:12.200000Z,19.55,-70.727,24.3,1.8
2020-05-27T23:34:32.400000Z,18.624,-71.229,16.6,1.7
2020-05-28T00:21:00.200000Z,18.193,-66.387,13.3,2.9
2020-05-28T02:29:10.800000Z,19.463,-67.696,43.6,3.0
2020-05-28T05:03:31.400000Z,19.045,-67.73,41.1,2.4
2020-05-28T05:13:39.200000Z,18.295,-71.877,47.2,1.5
2020-05-28T06:25:58.500000Z,18.137,-71.5,29.1,1.2
2020-05-28T07:28:54.300000Z,20.257,-70.712,3,2.3
2020-05-28T07:38:17.000000Z,20.214,-71.63,0,2.2
2020-05-28T09:08:49.100000Z,18.295,-71.301,20.6,1.3
2020-05-28T11:33:44.800000Z,20.285,-70.763,20.1,2.2
2020-05-28T12:06:37.600000Z,19.827,-71.204,23.2,2.1
2020-05-28T14:04:40.100000Z,18.08,-66.73,15.6,3.5
2020-05-28T15:11:01.400000Z,18.842,-73.445,23.6,2.7
2020-05-29T05:02:59.600000Z,18.266,-71.398,25,1.3
2020-05-29T07:01:52.500000Z,18.215,-70.413,22.3,2.0
2020-05-29T10:35:52.500000Z,17.823,-68.309,50.2,3.4
2020-05-29T16:08:50.700000Z,18.578,-71.354,16,1.7
2020-05-30T02:52:03.300000Z,18.635,-69.609,124,3.1
2020-05-30T09:13:59.700000Z,18.619,-71.574,14.2,1.3
2020-05-31T07:44:25.700000Z,19.814,-72.428,12,4.7
2020-05-31T08:35:14.100000Z,19.718,-72.458,15.3,1.9
2020-05-31T08:36:31.100000Z,19.009,-72.792,3,2.6
2020-05-31T09:13:28.900000Z,19.819,-72.421,2.4,2.3
2020-05-31T15:03:25.500000Z,19.934,-70.394,6.6,2.5
2020-05-31T18:44:51.500000Z,19.711,-72.577,24.6,2.7
2020-05-31T19:12:57.500000Z,18.253,-71.536,6.4,1.5
2020-05-31T22:45:12.500000Z,19.703,-72.374,105,2.5
2020-06-01T00:07:22.200000Z,19.924,-70.528,26.2,2.1
2020-06-01T02:11:28.200000Z,20.022,-70.451,24,2.0
2020-06-01T16:14:11.800000Z,19.868,-72.386,13.4,3.3
2020-06-02T00:26:56.900000Z,17.98,-71.268,22.1,1.4
2020-06-02T01:10:06.700000Z,18.63,-71.449,18.4,1.6
2020-06-02T02:02:22.800000Z,18.309,-71.953,40.8,1.3
2020-06-02T05:51:25.200000Z,18.323,-71.975,7.5,1.1
2020-06-02T07:27:13.600000Z,19.719,-69.131,37.2,3.9
2020-06-02T10:19:42.500000Z,18.573,-71.246,8.2,1.4
2020-06-02T11:06:27.000000Z,18.617,-71.675,6.8,2.1
2020-06-02T15:46:21.000000Z,20.379,-71.235,21.1,3.1
2020-06-02T15:59:52.800000Z,20.348,-71.046,17.6,2.7
2020-06-02T22:48:29.000000Z,18.91,-73.032,25,2.5
2020-06-02T23:20:44.700000Z,20.314,-70.749,9.3,2.2
2020-06-03T01:59:18.800000Z,18.11,-71.293,22.1,1.5
2020-06-03T05:11:23.000000Z,18.222,-71.519,9.6,1.0
2020-06-03T05:43:31.500000Z,19.015,-72.76,11.1,2.4
2020-06-03T05:51:36.300000Z,18.714,-71.75,8.8,1.6
2020-06-03T06:54:24.600000Z,18.585,-71.988,45,1.3
2020-06-03T09:07:13.200000Z,19.6,-70.502,21.7,1.8
2020-06-03T14:32:25.800000Z,19.178,-72.984,45,2.5
2020-06-03T16:01:35.100000Z,18.606,-71.651,9.8,1.8
2020-06-03T19:31:23.400000Z,18.704,-71.577,18.7,2.0
2020-06-03T20:13:51.200000Z,20.074,-74.527,34.7,3.6
2020-06-04T01:07:01.800000Z,19.412,-70.374,8.5,2.8
2020-06-04T09:24:38.300000Z,18.054,-71.349,58.4,1.4
2020-06-04T12:31:41.000000Z,18.157,-69.806,35.4,3.3
2020-06-04T14:46:18.000000Z,17.892,-66.84,14.1,4.4
2020-06-04T16:52:34.900000Z,18.364,-69.659,99.4,3.0
2020-06-05T04:05:36.200000Z,19.747,-72.405,10,2.5
2020-06-05T04:33:52.800000Z,18.046,-66.793,22.2,2.7
2020-06-05T09:57:14.400000Z,18.609,-71.32,13.5,1.5
2020-06-05T16:19:53.500000Z,18.146,-66.916,9.5,3.1
2020-06-06T01:01:25.400000Z,18.124,-66.88,11.7,2.8
2020-06-06T05:23:26.700000Z,20.054,-70.598,0,2.4
2020-06-06T06:58:50.900000Z,18.426,-71.272,21.4,1.8
2020-06-06T09:50:20.500000Z,19.065,-67.691,40.6,3.7
2020-06-06T09:55:55.200000Z,19.001,-67.72,40.7,2.4
2020-06-06T13:25:47.800000Z,19.052,-67.711,45,3.3
2020-06-07T04:05:59.400000Z,18.115,-66.855,15.3,3.2
2020-06-07T11:20:50.100000Z,18.103,-66.934,10.1,2.4
2020-06-07T13:45:54.200000Z,19.345,-68.153,10.2,3.2
2020-06-07T14:51:59.300000Z,18.994,-68.524,55.1,3.2
2020-06-07T17:08:06.300000Z,17.852,-71.311,19.3,1.7
2020-06-07T23:09:38.000000Z,18.014,-71.292,25.9,1.7
2020-06-08T03:03:08.900000Z,18.136,-66.909,10.1,3.2
2020-06-08T03:47:02.300000Z,19.686,-70.077,16.6,2.4
2020-06-08T05:01:08.000000Z,18.083,-66.737,15.9,2.5
2020-06-08T05:27:57.900000Z,19.046,-71.227,89.3,2.6
2020-06-08T08:58:16.500000Z,18.121,-66.89,10.1,2.5
2020-06-08T09:02:39.200000Z,19.441,-70.386,10.1,2.8
2020-06-08T09:05:34.000000Z,18.134,-66.884,10.1,2.9
2020-06-08T16:20:35.000000Z,19.525,-70.057,16.7,2.8
2020-06-08T16:29:03.900000Z,19.304,-71.144,21.6,1.9
2020-06-08T17:47:47.000000Z,19.078,-67.784,39.4,4.3
2020-06-08T18:00:31.000000Z,19.103,-67.785,39.8,3.2
2020-06-08T18:30:18.300000Z,17.955,-71.519,21,1.6
2020-06-08T18:39:56.000000Z,17.953,-71.518,21.4,1.4
2020-06-08T19:32:44.700000Z,19.017,-67.76,41,3.3
2020-06-09T00:09:45.500000Z,19.111,-67.782,38.9,2.4
2020-06-09T00:45:30.800000Z,18.094,-66.82,15.3,3.2
2020-06-09T02:29:40.100000Z,19.118,-67.764,39.3,2.6
2020-06-09T03:12:23.000000Z,19.164,-67.76,38.7,3.3
2020-06-09T03:27:27.200000Z,19.091,-67.728,40,2.9
2020-06-09T03:45:42.400000Z,19.3,-69.007,7.9,3.0
2020-06-09T04:48:49.300000Z,18.13,-66.854,15.3,3.2
2020-06-09T05:31:33.100000Z,19.13,-67.764,39.3,3.3
2020-06-09T08:08:04.400000Z,18.067,-66.727,24,2.6
2020-06-09T08:46:15.600000Z,19.163,-67.788,45,2.9
2020-06-09T11:30:53.700000Z,19.0,-67.986,10.8,3.2
2020-06-09T13:49:26.800000Z,18.082,-66.756,14.8,3.0
2020-06-09T16:18:00.400000Z,19.04,-67.75,40.2,3.8
2020-06-09T21:29:23.200000Z,19.032,-67.81,45,2.9
2020-06-10T00:29:03.800000Z,19.006,-67.727,41.4,2.8
2020-06-10T06:11:42.900000Z,17.937,-71.512,19.2,1.4
2020-06-10T06:12:46.200000Z,18.283,-71.532,19.5,1.2
2020-06-10T09:07:02.600000Z,18.24,-71.506,8.6,1.2
2020-06-10T09:07:08.700000Z,18.066,-66.679,13,2.8
2020-06-10T10:12:39.900000Z,18.777,-69.455,85,2.7
2020-06-10T19:33:32.300000Z,18.241,-71.537,7.4,1.5
2020-06-10T22:34:19.600000Z,19.21,-67.76,39.2,3.7
2020-06-11T00:28:33.300000Z,18.924,-67.804,40.8,2.5
2020-06-11T02:20:33.500000Z,18.509,-72.111,0,1.6
2020-06-11T04:14:30.800000Z,17.924,-66.889,24.2,3.0
2020-06-11T04:40:23.700000Z,18.75,-71.575,23.2,1.4
2020-06-11T04:50:18.800000Z,18.569,-72.151,10.3,1.6
2020-06-11T06:45:16.800000Z,17.907,-66.578,8.2,4.3
2020-06-11T06:51:26.000000Z,17.898,-66.581,7.3,3.4
2020-06-11T18:32:15.300000Z,18.686,-67.382,69.4,1.7
2020-06-11T20:55:42.800000Z,18.094,-67.029,7.2,2.8
2020-06-12T02:54:51.700000Z,18.642,-72.093,10.1,1.7
2020-06-12T07:07:30.400000Z,18.4,-72.049,57.2,1.7
2020-06-12T09:17:40.300000Z,19.106,-69.915,2,2.7
2020-06-12T14:51:42.900000Z,17.914,-66.795,17.6,2.8
2020-06-12T15:14:59.200000Z,17.952,-68.564,44.1,4.2
2020-06-12T15:53:03.200000Z,18.459,-70.147,1.3,2.3
2020-06-13T00:24:02.500000Z,18.125,-66.97,8.1,2.9
2020-06-13T02:13:33.900000Z,18.695,-71.694,8.6,1.9
2020-06-13T05:52:33.200000Z,17.977,-66.958,20.2,4.5
2020-06-13T05:57:06.800000Z,18.129,-66.958,8.3,2.9
2020-06-13T06:01:54.700000Z,18.093,-66.94,9.6,2.8
2020-06-13T06:42:47.800000Z,18.729,-71.927,21.8,1.2
2020-06-13T07:30:13.400000Z,18.266,-71.543,4.1,0.9
2020-06-13T09:36:06.600000Z,18.113,-66.948,8.8,4.1
2020-06-13T09:55:54.900000Z,18.126,-66.951,8.5,3.7
2020-06-13T10:08:11.500000Z,18.369,-66.052,123,3.7
2020-06-13T11:59:40.600000Z,18.144,-66.963,8.1,3.4
2020-06-13T13:43:49.600000Z,19.65,-72.295,1.6,2.6
2020-06-13T14:31:02.700000Z,18.569,-72.262,13.8,2.6
2020-06-13T17:05:24.200000Z,17.899,-66.579,7.6,3.5
2020-06-13T17:10:42.300000Z,17.933,-66.58,10.9,3.7
2020-06-13T17:25:31.400000Z,20.177,-74.167,20,2.0
2020-06-13T18:01:46.300000Z,18.359,-71.653,6.7,1.6
2020-06-14T00:42:27.300000Z,18.134,-66.95,8.3,2.8
2020-06-14T03:49:44.200000Z,20.356,-73.058,76.6,2.3
2020-06-14T04:22:20.000000Z,18.117,-66.931,9.9,2.6
2020-06-14T06:49:37.100000Z,18.917,-71.535,47.3,1.7
2020-06-14T07:28:32.500000Z,19.645,-71.412,9,1.6
2020-06-14T07:45:22.900000Z,20.236,-70.835,31.4,2.2
2020-06-14T07:52:53.000000Z,18.975,-77.317,45,4.0
