origintime,latitude,longitude,depth,magnitude
2020-03-08T10:09:34.800000Z,20.412,-70.734,23.1,2.6
2020-03-08T10:21:10.600000Z,19.397,-69.863,17.8,2.5
2020-03-08T12:12:25.200000Z,19.269,-67.68,16.8,3.1
2020-03-08T14:11:32.100000Z,18.755,-69.447,89.3,3.8
2020-03-08T17:35:55.500000Z,20.03,-71.009,24.6,2.6
2020-03-08T22:55:45.300000Z,19.095,-67.685,20.2,2.7
2020-03-08T23:07:00.700000Z,18.97,-67.695,11.9,2.4
2020-03-08T23:12:22.900000Z,19.087,-67.694,0,2.2
2020-03-08T23:25:50.700000Z,18.859,-67.741,0,2.1
2020-03-08T23:29:20.900000Z,18.842,-67.737,0,2.1
2020-03-08T23:35:20.300000Z,18.892,-67.717,19.3,3.2
2020-03-09T03:08:02.400000Z,18.887,-71.612,35,1.8
2020-03-09T04:16:59.500000Z,19.677,-70.011,6.5,2.3
2020-03-09T04:54:52.400000Z,18.532,-71.473,42.6,1.6
2020-03-09T05:00:07.800000Z,18.548,-71.471,37.2,2.0
2020-03-09T06:16:34.800000Z,18.658,-71.581,12.1,2.1
2020-03-09T09:11:15.800000Z,19.202,-67.163,0,2.7
2020-03-10T00:03:20.500000Z,17.822,-66.89,18.4,2.9
2020-03-10T02:19:24.300000Z,17.871,-66.855,12.2,3.0
2020-03-10T03:15:12.700000Z,17.966,-66.872,31.1,2.3
2020-03-10T03:25:20.100000Z,17.942,-66.97,18.2,2.4
2020-03-10T04:37:05.900000Z,19.751,-70.891,20,2.3
2020-03-10T05:23:50.500000Z,17.925,-66.939,19.5,2.4
2020-03-10T05:29:52.900000Z,17.93,-66.934,12.8,3.6
2020-03-10T09:07:46.700000Z,19.149,-70.691,18.2,2.4
2020-03-10T09:36:31.600000Z,18.857,-70.229,49.3,1.8
2020-03-10T17:58:23.500000Z,17.841,-66.902,15,1.7
2020-03-10T18:24:06.600000Z,19.087,-70.208,12.1,1.6
2020-03-10T19:41:39.700000Z,19.918,-71.989,0.1,3.0
2020-03-10T23:33:35.000000Z,19.309,-70.029,40.4,2.4
2020-03-10T23:43:37.000000Z,19.91,-71.102,19.8,2.3
2020-03-11T00:03:15.100000Z,19.923,-71.127,23,2.8
2020-03-11T00:55:20.700000Z,19.37,-70.605,45.2,2.2
2020-03-11T01:23:39.400000Z,18.615,-70.07,94.7,2.6
2020-03-11T02:48:53.200000Z,18.975,-69.057,141.6,2.4
2020-03-11T05:53:25.900000Z,18.966,-68.891,16.7,2.2
2020-03-11T07:07:41.500000Z,17.962,-66.848,18.2,2.9
2020-03-11T08:39:21.100000Z,18.85,-67.735,0,2.6
2020-03-11T09:19:05.500000Z,18.817,-71.759,23.1,2.6
2020-03-11T13:52:51.900000Z,17.449,-70.097,100.4,3.1
2020-03-11T17:42:29.400000Z,17.909,-66.977,12.1,3.1
2020-03-11T19:09:31.800000Z,17.879,-66.74,20.1,3.2
2020-03-11T19:39:59.400000Z,17.969,-66.739,10.8,1.9
2020-03-11T23:39:57.100000Z,19.099,-70.346,98.9,2.2
2020-03-12T00:57:36.700000Z,18.399,-70.364,17.1,1.8
2020-03-12T04:42:38.500000Z,17.976,-67.028,8.6,2.9
2020-03-12T06:23:29.200000Z,17.555,-68.637,0.4,2.1
2020-03-12T08:03:25.700000Z,19.784,-70.29,23.3,2.3
2020-03-12T08:22:20.700000Z,19.174,-67.166,113.9,2.3
2020-03-12T12:05:11.000000Z,20.353,-73.161,12.9,2.4
2020-03-12T13:08:22.000000Z,17.931,-66.966,12.1,2.4
2020-03-12T19:45:29.300000Z,18.94,-70.141,19.6,1.7
2020-03-12T20:47:05.800000Z,19.682,-70.142,23,2.2
2020-03-12T21:33:21.100000Z,17.32,-69.897,10.6,2.4
2020-03-13T02:28:11.000000Z,17.904,-66.944,17.2,2.3
2020-03-13T07:20:02.400000Z,17.995,-66.774,23,2.3
2020-03-13T08:30:39.500000Z,17.819,-66.842,27.1,2.1
2020-03-13T08:32:07.600000Z,17.879,-66.901,18.1,2.0
2020-03-13T08:46:56.700000Z,18.406,-68.674,118.6,2.7
2020-03-13T10:44:37.100000Z,17.898,-66.834,20.7,2.2
2020-03-13T13:07:28.900000Z,17.831,-66.755,12.3,3.0
2020-03-13T14:53:31.500000Z,17.947,-68.664,18.3,2.4
2020-03-13T15:17:10.300000Z,17.786,-67.785,155,2.2
2020-03-13T18:22:48.600000Z,18.437,-68.943,62,2.4
2020-03-13T19:16:30.600000Z,19.519,-72.928,25.9,2.1
2020-03-13T20:02:43.400000Z,18.282,-70.992,41.6,1.4
2020-03-13T20:06:34.700000Z,17.937,-66.951,0,3.2
2020-03-13T20:13:54.400000Z,18.541,-68.69,170.2,2.3
2020-03-13T22:29:45.600000Z,17.796,-66.759,7.4,2.6
2020-03-14T00:31:46.900000Z,18.344,-68.076,18.2,1.8
2020-03-14T01:15:59.600000Z,18.22,-70.327,20,1.7
2020-03-14T01:42:42.700000Z,18.585,-71.428,18.1,1.2
2020-03-14T02:20:26.100000Z,17.889,-66.587,14.1,2.1
2020-03-14T03:03:12.900000Z,17.808,-66.75,12.7,2.1
2020-03-14T03:42:55.800000Z,17.85,-66.865,12.5,2.2
2020-03-14T04:25:37.800000Z,17.918,-66.979,6.7,2.3
2020-03-14T05:07:07.300000Z,19.682,-72.855,19.8,2.7
2020-03-14T07:13:34.900000Z,18.263,-72.093,12,1.5
2020-03-14T10:22:03.200000Z,19.032,-66.691,49.4,3.2
2020-03-14T10:58:51.200000Z,18.342,-67.342,28.2,2.5
2020-03-14T12:23:20.500000Z,20.031,-70.992,20,2.2
2020-03-15T02:41:25.900000Z,17.922,-66.893,29.7,2.1
2020-03-15T03:35:00.600000Z,17.798,-66.712,7.3,2.8
2020-03-15T05:36:33.400000Z,19.49,-69.985,23.5,1.7
2020-03-15T10:56:32.500000Z,17.854,-66.895,15,2.1
2020-03-15T19:44:59.100000Z,17.945,-66.75,15,2.8
2020-03-15T20:14:36.500000Z,18.65,-69.298,136.8,2.7
2020-03-15T21:18:33.100000Z,18.325,-68.804,99,2.3
2020-03-15T22:48:11.600000Z,17.912,-66.965,0,2.7
2020-03-16T03:52:08.000000Z,17.943,-66.967,0,2.7
2020-03-16T04:56:58.300000Z,19.259,-69.103,12.1,2.2
2020-03-16T07:37:44.400000Z,19.097,-69.647,97.4,2.4
2020-03-16T08:01:47.800000Z,19.475,-70.429,22.9,2.0
2020-03-16T09:11:24.800000Z,18.284,-70.329,23,2.1
2020-03-16T09:14:17.500000Z,17.958,-66.878,12.6,1.9
2020-03-17T01:31:26.300000Z,17.793,-66.914,8,2.5
2020-03-17T02:19:06.900000Z,17.871,-66.918,20,2.5
2020-03-17T02:41:43.500000Z,19.597,-70.041,19.3,1.9
2020-03-17T02:49:34.900000Z,19.535,-70.065,18.8,1.9
2020-03-17T03:13:38.000000Z,17.867,-67.082,9.7,3.1
2020-03-17T06:13:03.400000Z,16.994,-68.288,15,2.0
2020-03-17T06:48:48.400000Z,17.866,-66.884,12.5,2.3
2020-03-17T08:14:02.900000Z,17.993,-66.741,18.8,2.9
2020-03-17T08:45:48.100000Z,18.599,-73.534,16.5,2.5
2020-03-17T09:10:58.400000Z,17.996,-66.753,20.2,2.1
2020-03-17T11:00:04.900000Z,18.605,-67.7,72.3,2.4
2020-03-17T11:27:55.300000Z,18.814,-70.291,136.4,2.1
2020-03-17T18:31:24.700000Z,18.084,-69.045,124,2.8
2020-03-17T18:57:27.200000Z,18.642,-70.032,124.2,1.7
2020-03-17T19:04:28.000000Z,18.104,-69.288,31,1.7
2020-03-17T19:18:01.900000Z,19.617,-70.245,131.7,2.7
2020-03-17T22:55:10.800000Z,18.504,-71.422,264,2.6
2020-03-17T23:35:11.700000Z,19.651,-69.994,16.7,2.0
2020-03-18T00:42:32.500000Z,19.094,-67.13,17.8,3.4
2020-03-18T00:55:21.300000Z,19.092,-67.176,17.6,1.7
2020-03-18T02:13:07.200000Z,19.106,-68.023,0,2.0
2020-03-18T02:18:18.900000Z,17.925,-66.791,0,2.2
2020-03-18T02:51:35.600000Z,17.894,-66.902,20.3,3.1
2020-03-18T05:08:36.800000Z,18.573,-68.762,132,4.0
2020-03-18T05:12:21.000000Z,17.905,-66.893,6.2,2.5
2020-03-18T07:41:46.900000Z,17.917,-66.843,19.6,1.9
2020-03-18T11:27:53.700000Z,17.914,-66.878,18.1,2.1
2020-03-18T14:22:04.800000Z,17.919,-67.087,45.1,2.6
2020-03-18T15:54:24.100000Z,17.997,-66.837,0,2.3
2020-03-18T16:43:10.300000Z,18.007,-66.81,3.1,2.7
2020-03-18T17:03:52.300000Z,17.857,-67.044,24.9,2.6
2020-03-19T05:14:41.700000Z,19.593,-70.033,12.1,3.1
2020-03-19T06:10:54.400000Z,19.148,-70.686,31.1,2.0
2020-03-19T09:31:05.600000Z,19.624,-70.833,23,2.4
2020-03-19T10:15:45.700000Z,19.683,-70.765,15,2.1
2020-03-19T11:31:39.900000Z,19.593,-70.255,48.7,2.3
2020-03-19T13:03:51.000000Z,17.928,-66.943,12.1,3.0
2020-03-19T13:59:36.500000Z,17.816,-66.848,19.9,2.2
2020-03-19T14:35:28.400000Z,17.843,-66.906,22.2,2.5
2020-03-19T14:51:44.600000Z,17.897,-66.971,9.3,2.1
2020-03-19T15:27:12.500000Z,17.843,-66.916,16.6,2.1
2020-03-19T15:55:52.200000Z,17.916,-66.962,11.9,2.0
2020-03-19T16:20:21.700000Z,17.862,-66.937,17,1.8
2020-03-19T16:24:14.300000Z,17.904,-66.844,20,3.2
2020-03-19T23:16:56.400000Z,17.894,-66.979,12.1,3.5
2020-03-20T00:30:16.700000Z,17.955,-66.842,20,3.3
2020-03-20T00:31:59.300000Z,17.962,-66.863,18.9,2.8
2020-03-20T01:45:11.800000Z,17.966,-66.812,12.9,2.4
2020-03-20T01:48:20.600000Z,17.933,-66.841,20.2,2.2
2020-03-20T02:08:08.700000Z,17.838,-67.135,12.1,2.3
2020-03-20T04:35:09.400000Z,17.848,-66.875,20.3,2.7
2020-03-20T04:40:17.600000Z,17.921,-66.922,22.7,2.2
2020-03-20T05:25:41.500000Z,17.824,-66.849,21.2,3.0
2020-03-20T07:11:23.200000Z,17.797,-66.85,12.1,2.8
2020-03-20T10:43:46.300000Z,17.636,-67.472,18.6,2.8
2020-03-20T10:54:26.600000Z,17.964,-66.926,19.8,2.3
2020-03-20T11:07:33.900000Z,17.915,-66.962,13.6,2.2
2020-03-20T12:05:02.100000Z,17.832,-66.88,20.9,2.0
2020-03-20T13:05:25.700000Z,17.626,-70.742,0,2.0
2020-03-20T13:58:39.600000Z,20.67,-70.729,104.4,2.7
2020-03-20T14:55:29.600000Z,17.799,-66.95,12.1,1.7
2020-03-20T14:56:41.100000Z,17.951,-66.839,20,2.0
2020-03-20T18:01:24.100000Z,18.863,-70.205,2.8,2.0
2020-03-20T20:02:20.200000Z,19.178,-70.798,31.1,3.0
2020-03-20T21:57:01.200000Z,17.92,-66.917,16.9,3.2
2020-03-20T22:26:18.800000Z,18.739,-67.176,49.1,2.4
2020-03-21T00:19:23.000000Z,17.978,-66.831,20.3,1.8
2020-03-21T02:28:04.400000Z,17.657,-67.342,0,3.2
2020-03-21T02:45:57.900000Z,17.998,-69.021,103.1,2.6
2020-03-21T04:24:20.200000Z,19.226,-69.798,15,2.1
2020-03-21T10:05:58.800000Z,17.912,-66.788,18.1,2.7
2020-03-21T11:02:37.200000Z,18.759,-69.444,92.3,2.5
2020-03-21T11:21:51.600000Z,18.265,-69.135,166.3,3.7
2020-03-21T12:29:30.400000Z,19.771,-75.655,33.5,2.3
2020-03-21T15:51:45.400000Z,19.738,-73.73,13.9,2.3
2020-03-21T19:51:39.200000Z,17.971,-66.804,3.4,3.4
2020-03-22T00:05:00.900000Z,17.953,-66.876,12.1,2.6
2020-03-22T00:25:11.700000Z,19.359,-67.707,14.5,2.2
2020-03-22T01:36:02.200000Z,20.5,-70.799,0.5,2.0
2020-03-22T01:53:24.000000Z,17.922,-70.936,20.2,2.0
2020-03-22T02:47:01.000000Z,19.55,-68.263,0,2.3
2020-03-22T03:58:30.300000Z,19.194,-67.991,16.5,2.2
2020-03-22T04:54:34.800000Z,17.926,-66.834,18.2,1.3
2020-03-22T04:59:18.900000Z,18.495,-67.591,15,1.9
2020-03-22T05:51:18.600000Z,17.893,-66.845,15,2.5
2020-03-22T06:56:54.100000Z,19.664,-68.405,19.2,2.4
2020-03-22T07:41:08.300000Z,18.634,-71.572,24.1,2.0
2020-03-22T10:06:44.600000Z,19.615,-68.588,26.2,2.5
2020-03-22T12:03:45.300000Z,18.882,-68.967,0,2.8
2020-03-22T14:45:52.000000Z,17.871,-68.976,17.9,3.0
2020-03-22T15:59:44.000000Z,19.018,-71.922,20,1.8
2020-03-22T20:04:35.800000Z,18.531,-70.439,12.5,1.6
2020-03-22T20:56:33.600000Z,18.561,-69.091,276.4,3.1
2020-03-22T21:39:10.700000Z,19.033,-70.17,64.3,2.4
2020-03-23T00:45:35.500000Z,19.14,-67.677,0.1,2.1
2020-03-23T01:04:13.100000Z,19.037,-67.617,19.5,2.4
2020-03-23T04:55:34.200000Z,17.895,-66.807,15,2.4
2020-03-23T09:08:51.700000Z,18.996,-67.652,8.6,2.0
2020-03-23T10:07:05.700000Z,19.062,-70.619,91.5,2.1
2020-03-23T10:16:04.000000Z,19.085,-67.644,0,2.2
2020-03-23T13:12:30.400000Z,19.191,-67.594,9.9,3.2
2020-03-23T13:55:01.100000Z,17.998,-68.129,14.9,1.9
2020-03-23T14:01:59.900000Z,17.792,-66.776,19.4,1.8
2020-03-23T14:10:00.200000Z,17.988,-66.681,14.6,1.8
2020-03-23T18:16:21.400000Z,17.884,-66.868,19.9,2.1
2020-03-23T20:08:24.700000Z,17.82,-66.856,12.2,1.9
2020-03-23T20:20:26.100000Z,17.919,-66.813,20,2.1
2020-03-23T20:48:58.400000Z,17.677,-68.165,39.9,2.9
2020-03-24T01:48:41.700000Z,18.438,-70.426,36.1,2.2
2020-03-24T01:58:30.800000Z,19.595,-71.163,22.7,3.2
2020-03-24T02:01:44.100000Z,19.632,-71.16,23,3.2
2020-03-24T02:25:54.800000Z,18.042,-67.639,148.4,3.0
2020-03-24T02:45:27.100000Z,17.95,-66.984,12,2.0
2020-03-24T03:22:01.300000Z,18.478,-70.365,30.5,2.8
2020-03-24T03:26:21.800000Z,17.829,-69.732,50.1,2.6
2020-03-24T06:10:20.400000Z,19.124,-67.627,19.8,2.0
2020-03-24T10:46:13.400000Z,17.902,-67.244,15,2.5
2020-03-24T11:37:02.500000Z,19.36,-69.367,80.1,3.6
2020-03-24T11:42:42.800000Z,19.369,-69.387,81,3.5
2020-03-24T12:29:24.000000Z,19.378,-69.367,81.7,3.4
2020-03-24T12:33:16.900000Z,19.445,-69.427,98.7,2.8
2020-03-24T12:38:03.000000Z,19.399,-69.384,80.8,2.6
2020-03-24T12:47:56.600000Z,19.425,-69.404,76.1,2.2
2020-03-24T17:16:50.700000Z,19.149,-69.615,89.5,2.7
2020-03-24T17:25:02.800000Z,17.902,-66.944,14.8,1.5
2020-03-24T17:43:03.500000Z,17.954,-66.974,0,3.4
2020-03-24T19:04:48.000000Z,17.841,-66.856,0,2.6
2020-03-24T21:32:16.300000Z,20.245,-70.837,15,2.5
2020-03-25T00:36:32.000000Z,17.79,-66.917,12.8,2.4
2020-03-25T01:28:09.300000Z,17.954,-66.821,12.1,2.3
2020-03-25T01:37:52.300000Z,18.014,-66.94,15.2,2.1
2020-03-25T02:17:40.300000Z,17.856,-66.92,19.9,2.5
2020-03-25T02:51:32.900000Z,17.85,-66.871,12.1,2.1
2020-03-25T03:00:13.600000Z,17.821,-67.044,3,2.0
2020-03-25T04:18:13.200000Z,17.958,-66.855,19.6,2.0
2020-03-25T04:54:03.700000Z,17.946,-66.891,15.6,2.5
2020-03-25T04:57:14.000000Z,17.932,-66.767,23.1,2.6
2020-03-25T05:29:32.200000Z,17.834,-66.913,18.7,2.1
2020-03-25T06:45:36.700000Z,19.095,-70.774,17.5,1.8
2020-03-25T09:44:32.800000Z,17.924,-66.828,23.5,2.4
2020-03-25T10:18:33.200000Z,18.951,-67.732,19.4,1.8
2020-03-25T10:51:27.600000Z,17.709,-66.911,11.9,2.1
2020-03-25T10:52:13.700000Z,17.991,-66.725,16.7,1.9
2020-03-25T11:22:57.400000Z,17.892,-66.847,23,1.8
2020-03-25T11:31:46.100000Z,17.837,-66.81,26.8,2.0
2020-03-25T15:48:18.100000Z,17.999,-66.711,23.2,1.2
2020-03-25T15:48:27.900000Z,19.119,-69.834,12.1,2.1
2020-03-25T16:48:01.100000Z,18.924,-70.128,13.7,1.2
2020-03-25T18:10:58.000000Z,19.357,-69.368,77.1,3.2
2020-03-25T19:39:40.800000Z,18.476,-71.428,69.9,1.9
2020-03-25T21:45:55.100000Z,18.342,-71.438,26.8,2.1
2020-03-25T21:47:43.300000Z,19.365,-69.382,79.7,3.0
2020-03-25T21:54:56.100000Z,19.745,-69.643,15,2.4
2020-03-25T22:51:01.700000Z,19.342,-69.443,70.7,2.5
2020-03-25T23:11:36.000000Z,17.814,-66.888,15.1,3.5
2020-03-25T23:25:26.700000Z,19.438,-69.408,76.3,2.5
2020-03-26T01:14:44.300000Z,18.486,-70.344,19.9,1.6
2020-03-26T02:15:12.000000Z,18.655,-69.123,100.8,2.3
2020-03-26T03:18:49.600000Z,19.404,-69.398,79.3,2.5
2020-03-26T03:31:30.900000Z,19.131,-67.613,15,2.4
2020-03-26T05:26:23.900000Z,18.502,-72.287,19.6,1.9
2020-03-26T05:31:40.200000Z,17.057,-70.259,86.2,2.6
2020-03-26T05:57:47.800000Z,18.355,-71.545,11.9,1.1
2020-03-26T07:52:38.300000Z,19.061,-67.661,0,2.3
2020-03-26T08:07:45.200000Z,19.029,-70.796,88.8,2.3
2020-03-26T08:10:22.500000Z,17.906,-67.116,23.2,1.7
2020-03-26T10:49:47.900000Z,19.278,-69.613,19.8,2.0
2020-03-26T12:16:58.000000Z,19.49,-69.827,29.9,2.4
2020-03-26T13:53:42.500000Z,19.113,-67.63,15,2.6
2020-03-26T16:54:57.600000Z,19.098,-70.247,94.9,2.1
2020-03-26T18:08:19.800000Z,19.236,-72.273,16.6,1.9
2020-03-26T21:48:46.300000Z,19.193,-68.052,20,2.3
2020-03-27T01:52:12.700000Z,18.018,-66.895,37.1,1.3
2020-03-27T03:15:08.400000Z,18.806,-70.298,112.8,2.2
2020-03-27T04:32:11.400000Z,18.139,-70.808,16.3,1.3
2020-03-27T04:34:08.700000Z,19.918,-70.664,14.3,1.9
2020-03-27T08:53:56.000000Z,18.936,-71.012,23.1,1.2
2020-03-27T09:18:29.500000Z,18.66,-71.369,1.8,1.5
2020-03-27T09:54:37.200000Z,17.733,-68.223,151.4,2.0
2020-03-27T10:15:47.900000Z,19.331,-69.981,12.1,2.3
2020-03-27T10:17:53.200000Z,19.841,-66.772,26.4,2.6
2020-03-27T11:25:05.100000Z,19.449,-70.001,21.3,1.9
2020-03-27T11:58:18.500000Z,19.489,-69.658,15,1.9
2020-03-27T12:54:18.300000Z,18.739,-70.418,15,1.9
2020-03-27T14:59:08.400000Z,17.952,-67.0,0,2.8
2020-03-27T15:19:56.100000Z,17.975,-66.794,20.8,1.4
2020-03-27T15:40:40.400000Z,17.864,-66.855,18,2.8
2020-03-27T17:04:18.900000Z,19.149,-67.589,0,2.3
2020-03-27T17:07:16.400000Z,19.103,-67.586,15.7,1.8
2020-03-27T17:22:22.300000Z,18.421,-68.952,103,2.7
2020-03-27T21:46:13.900000Z,17.525,-67.372,0.1,2.3
2020-03-27T22:13:23.400000Z,18.281,-68.13,94.2,2.1
2020-03-27T23:00:59.900000Z,18.999,-67.64,15,2.7
2020-03-27T23:41:21.200000Z,17.991,-66.765,0,2.3
2020-03-28T01:51:38.300000Z,17.822,-66.859,0,2.5
2020-03-28T03:37:31.100000Z,17.829,-66.807,0,1.2
2020-03-28T03:56:17.800000Z,17.638,-67.437,0,1.8
2020-03-28T04:08:32.100000Z,20.144,-70.377,23.4,2.1
2020-03-28T04:46:56.700000Z,18.551,-68.916,202.2,2.1
2020-03-28T06:28:15.400000Z,19.044,-67.636,0,1.9
2020-03-28T08:45:06.700000Z,18.211,-68.45,137.4,2.1
2020-03-28T09:02:36.000000Z,17.85,-66.857,0,2.6
2020-03-28T09:36:42.600000Z,19.18,-67.21,22.2,1.9
2020-03-28T11:28:48.700000Z,17.878,-67.038,13.2,1.5
2020-03-28T14:48:33.000000Z,18.998,-67.701,12.1,2.8
2020-03-28T15:23:04.100000Z,17.773,-66.945,19.1,3.6
2020-03-28T19:07:58.800000Z,17.936,-67.144,2.7,1.9
2020-03-28T19:23:54.600000Z,19.295,-72.548,19.9,2.2
2020-03-29T00:28:12.100000Z,17.922,-66.925,8.8,1.3
2020-03-29T01:13:22.300000Z,17.945,-66.595,12.1,2.3
2020-03-29T03:02:01.000000Z,20.071,-70.813,12.1,1.9
2020-03-29T04:41:03.400000Z,17.992,-71.65,0.1,1.4
2020-03-29T04:47:18.600000Z,18.216,-71.415,57.4,1.6
2020-03-29T04:51:05.700000Z,19.231,-66.823,17.2,2.6
2020-03-29T07:36:15.600000Z,17.82,-66.926,20.3,2.6
2020-03-29T08:17:29.200000Z,18.818,-70.419,83.4,2.2
2020-03-29T11:12:49.900000Z,17.935,-66.859,0,3.1
2020-03-29T12:48:32.300000Z,17.99,-66.758,0,2.7
2020-03-29T13:46:07.900000Z,18.621,-69.806,62,2.8
2020-03-29T21:52:51.700000Z,17.953,-66.994,0,2.4
2020-03-30T04:39:19.000000Z,18.989,-68.104,0,2.5
2020-03-30T06:12:04.300000Z,19.092,-70.963,94,2.3
2020-03-30T06:20:51.000000Z,18.578,-69.094,115.2,2.6
2020-03-30T06:41:51.600000Z,20.072,-73.652,19.1,2.5
2020-03-30T10:53:21.700000Z,20.067,-71.11,25.4,2.3
2020-03-30T11:11:29.700000Z,18.446,-68.653,81.5,2.9
2020-03-30T11:52:30.700000Z,18.645,-66.95,23,1.8
2020-03-30T13:58:44.800000Z,18.679,-70.326,120,2.4
2020-03-30T16:06:43.600000Z,17.875,-66.905,12.4,3.8
2020-03-30T18:07:12.100000Z,19.18,-67.522,18.6,2.2
2020-03-30T23:57:31.900000Z,17.971,-66.953,6,1.7
2020-03-31T00:41:03.300000Z,19.72,-70.565,17.6,2.1
2020-03-31T01:39:14.700000Z,17.96,-66.866,31.2,2.0
2020-03-31T03:13:01.000000Z,19.062,-67.747,9.2,1.9
2020-03-31T03:21:38.200000Z,18.444,-69.058,118.2,2.7
2020-03-31T03:27:32.700000Z,17.808,-66.747,20.1,2.0
2020-03-31T03:37:58.600000Z,17.876,-66.874,11.9,2.4
2020-03-31T10:34:28.900000Z,19.639,-70.538,18.3,2.2
2020-03-31T10:41:27.900000Z,17.94,-70.188,23.1,2.1
2020-03-31T10:46:45.000000Z,19.893,-70.493,27.5,2.2
2020-03-31T12:21:34.400000Z,18.288,-71.669,4.8,1.5
2020-03-31T16:34:01.300000Z,18.926,-70.199,99.6,2.1
2020-03-31T17:28:49.900000Z,18.44,-67.474,20.8,1.9
2020-03-31T19:12:01.500000Z,19.721,-70.598,16.7,2.2
2020-03-31T21:25:18.500000Z,18.342,-71.543,100.9,1.2
2020-03-31T22:52:42.500000Z,18.482,-69.416,145.8,2.3
2020-04-01T00:52:56.400000Z,18.645,-71.969,35,1.8
2020-04-01T02:04:42.900000Z,17.638,-68.448,22.5,2.5
2020-04-01T02:30:09.300000Z,19.621,-70.547,9.2,2.4
2020-04-01T02:31:01.300000Z,17.948,-66.943,12.3,2.5
2020-04-01T02:52:04.900000Z,18.364,-69.081,124,2.9
2020-04-01T02:55:03.000000Z,19.339,-69.457,69.5,2.8
2020-04-01T03:19:42.500000Z,19.367,-69.394,79.3,2.6
2020-04-01T03:35:26.100000Z,17.551,-68.76,22.2,3.1
2020-04-01T04:34:45.700000Z,19.679,-70.532,23,2.4
2020-04-01T07:27:22.400000Z,18.995,-67.687,11,2.5
2020-04-01T09:15:09.000000Z,18.047,-71.216,31.1,2.7
2020-04-01T09:51:51.200000Z,17.953,-66.807,14.5,2.8
2020-04-01T10:51:45.400000Z,19.304,-69.431,71.3,2.5
2020-04-01T11:15:23.700000Z,19.036,-69.081,21,2.2
2020-04-01T11:41:44.600000Z,18.331,-68.844,144.7,2.6
2020-04-01T12:14:22.000000Z,19.656,-70.537,19.7,2.9
2020-04-01T12:43:23.100000Z,19.465,-70.405,15,3.2
2020-04-01T13:26:14.100000Z,17.827,-71.484,31.1,2.8
2020-04-01T13:44:30.200000Z,17.582,-71.604,31,2.9
2020-04-01T19:00:14.200000Z,17.913,-66.86,20.2,2.7
2020-04-01T22:36:32.800000Z,17.935,-66.852,8.3,2.6
2020-04-02T02:15:08.600000Z,17.842,-66.897,14.7,2.8
2020-04-02T02:50:12.400000Z,19.153,-66.758,20,3.1
2020-04-02T03:25:16.500000Z,17.977,-69.228,183.4,2.7
2020-04-02T03:34:26.900000Z,17.939,-66.949,12.1,2.5
2020-04-02T03:36:04.900000Z,17.951,-66.96,12.1,2.7
2020-04-02T04:04:48.300000Z,17.909,-67.022,18.5,2.7
2020-04-02T04:27:57.700000Z,17.825,-66.887,22.9,3.3
2020-04-02T06:50:52.200000Z,19.871,-70.013,19.6,2.7
2020-04-02T06:57:44.700000Z,19.885,-70.213,16.7,2.6
2020-04-02T07:40:05.100000Z,18.422,-71.606,14.2,1.4
2020-04-02T07:58:44.600000Z,17.81,-70.377,133.4,2.6
2020-04-02T08:25:44.000000Z,19.597,-70.039,36.7,2.6
2020-04-02T08:51:03.600000Z,18.184,-72.27,0,3.5
2020-04-02T09:44:30.700000Z,17.722,-66.913,15.6,2.2
2020-04-02T10:13:24.600000Z,19.843,-73.168,15,2.9
2020-04-02T13:11:43.600000Z,19.994,-71.936,22.9,3.2
2020-04-02T14:42:42.200000Z,18.91,-68.878,31,2.9
2020-04-02T15:29:37.600000Z,19.947,-70.997,12.1,3.3
2020-04-02T15:34:16.500000Z,19.665,-70.887,0.1,2.3
2020-04-02T16:13:40.400000Z,18.796,-69.448,90.7,3.1
2020-04-02T16:30:02.200000Z,18.852,-70.161,11.3,2.3
2020-04-02T18:45:55.200000Z,19.068,-69.608,21.8,2.9
2020-04-02T19:29:27.000000Z,19.283,-67.269,17.9,2.9
2020-04-02T22:51:47.300000Z,18.953,-70.106,87.9,2.5
2020-04-03T01:33:21.700000Z,19.014,-67.649,19.6,3.3
2020-04-03T01:57:26.000000Z,19.218,-67.212,12.3,3.2
2020-04-03T03:18:45.700000Z,17.958,-66.793,22.9,2.6
2020-04-03T03:21:26.400000Z,19.222,-68.048,19.9,3.0
2020-04-03T03:56:51.400000Z,20.138,-70.04,15,3.1
2020-04-03T04:01:40.400000Z,18.945,-70.962,18.9,2.8
2020-04-03T04:07:23.500000Z,18.152,-71.393,0.1,2.2
2020-04-03T05:13:10.000000Z,18.628,-71.399,1.6,1.7
2020-04-03T09:02:51.700000Z,20.637,-71.705,23.7,3.5
2020-04-03T12:39:37.800000Z,18.035,-66.776,0,2.2
2020-04-03T14:24:32.100000Z,17.898,-66.975,14.3,2.6
2020-04-03T16:21:29.800000Z,18.896,-68.155,25,3.0
2020-04-03T23:47:08.000000Z,17.9,-66.855,0,2.3
2020-04-04T00:27:43.600000Z,18.131,-68.556,14.5,2.7
2020-04-04T01:08:12.300000Z,17.888,-66.83,17.5,2.9
2020-04-04T02:40:05.900000Z,17.999,-66.725,23,3.0
2020-04-04T04:04:03.700000Z,18.454,-70.848,17,2.0
2020-04-04T05:02:27.700000Z,17.944,-66.938,0,2.9
2020-04-04T05:25:24.200000Z,19.409,-69.342,3.8,2.3
